Gene ID	Found in	Non-hypothetical Annotation	Which Annotation	Hypothetical Annotation	Which Annotation
NC_000913:629300..629713:CDS	nc_000913 & bop27	"enterobactin synthesis proofreading thioesterase" || "enterobactin synthesis proofreading thioesterase"	nc_000913 || bop27		
NC_000913:629894..631999:CDS	nc_000913 & bop27	"carbon starvation protein involved in peptide utilization; apc peptide transporter family protein" || "carbon starvation protein involved in peptide utilization; apc peptide transporter family protein"	nc_000913 || bop27		
NC_000913:632182..632379:CDS	nc_000913 & bop27	"duf466 family protein" || "duf466 family protein"	nc_000913 || bop27		
NC_000913:complement(632389..633477):CDS	nc_000913 & bop27	"putative oxidoreductase" || "putative oxidoreductase"	nc_000913 || bop27		
NC_000913:633586..634746:CDS	nc_000913 & bop27	"methionine aminotransferase, plp-dependent" || "methionine aminotransferase, plp-dependent"	nc_000913 || bop27		
NC_000913:complement(634747..635376):CDS	nc_000913 & bop27	"spo0j family protein, parb-like nuclease domain" || "spo0j family protein, parb-like nuclease domain"	nc_000913 || bop27		
NC_000913:complement(635349..636569):CDS	nc_000913 & bop27	"paps reductase-like domain protein" || "paps reductase-like domain protein"	nc_000913 || bop27		
NC_000913:complement(636716..637618):CDS	nc_000913 & bop27	"putative dna-binding transcriptional regulator" || "putative dna-binding transcriptional regulator"	nc_000913 || bop27		
NC_000913:complement(637827..638573):CDS	nc_000913 & bop27	"thiol:disulfide interchange protein, periplasmic" || "thiol:disulfide interchange protein, periplasmic"	nc_000913 || bop27		
NC_000913:638945..639508:CDS	nc_000913 & bop27	"alkyl hydroperoxide reductase, c22 subunit" || "alkyl hydroperoxide reductase, c22 subunit"	nc_000913 || bop27		
NC_000913:639753..641318:CDS	nc_000913 & bop27	"alkyl hydroperoxide reductase, f52a subunit, fad/nad(p)-binding" || "alkyl hydroperoxide reductase, f52a subunit, fad/nad(p)-binding"	nc_000913 || bop27		
NC_000913:complement(641439..641867):CDS	nc_000913 & bop27	"universal stress protein up12" || "universal stress protein up12"	nc_000913 || bop27		
NC_000913:642088..643326:CDS	nc_000913 & bop27	"putative zn-dependent nad(p)-binding oxidoreductase" || "putative zn-dependent nad(p)-binding oxidoreductase"	nc_000913 || bop27		
NC_000913:complement(643557..643967):CDS	nc_000913 & bop27	"regulator of nucleoside diphosphate kinase" || "regulator of nucleoside diphosphate kinase"	nc_000913 || bop27		
NC_000913:complement(644197..645003):CDS	nc_000913 & bop27	"ribonuclease i" || "ribonuclease i"	nc_000913 || bop27		
NC_000913:complement(645117..646580):CDS	nc_000913 & bop27	"citrate/succinate antiporter; citrate carrier" || "citrate/succinate antiporter; citrate carrier"	nc_000913 || bop27		
NC_000913:complement(646631..647509):CDS	nc_000913 & bop27	"2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-a synthase" || "2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-a synthase"	nc_000913 || bop27		
NC_000913:complement(647484..648035):CDS	nc_000913 & bop27	"apo-citrate lyase phosphoribosyl-dephospho-coa transferase" || "apo-citrate lyase phosphoribosyl-dephospho-coa transferase"	nc_000913 || bop27		
NC_000913:complement(648039..649571):CDS	nc_000913 & bop27	"citrate lyase, citrate-acp transferase (alpha) subunit" || "citrate lyase, citrate-acp transferase (alpha) subunit"	nc_000913 || bop27		
NC_000913:complement(649582..650490):CDS	nc_000913 & bop27	"citrate lyase, citryl-acp lyase (beta) subunit" || "citrate lyase, citryl-acp lyase (beta) subunit"	nc_000913 || bop27		
NC_000913:complement(650487..650783):CDS	nc_000913 & bop27	"citrate lyase, acyl carrier (gamma) subunit" || "citrate lyase, acyl carrier (gamma) subunit"	nc_000913 || bop27		
NC_000913:complement(650798..651856):CDS	nc_000913 & bop27	"citrate lyase ligase; [citrate [pro-3s]-lyase] ligase" || "citrate lyase ligase; [citrate [pro-3s]-lyase] ligase"	nc_000913 || bop27		
NC_000913:652235..653893:CDS	nc_000913 & bop27	"sensory histidine kinase in two-component regulatory system with citb" || "sensory histidine kinase in two-component regulatory system with citb"	nc_000913 || bop27		
NC_000913:653862..654542:CDS	nc_000913 & bop27	"response regulator in two-component regulatory system with cita" || "response regulator in two-component regulatory system with cita"	nc_000913 || bop27		
NC_000913:complement(654583..655968):CDS	nc_000913 & bop27	"anaerobic c4-dicarboxylate transport" || "anaerobic c4-dicarboxylate transport"	nc_000913 || bop27		
NC_000913:656557..657117:CDS	nc_000913 & bop27	"phospholipid:lipid a palmitoyltransferase" || "phospholipid:lipid a palmitoyltransferase"	nc_000913 || bop27		
NC_000913:657292..657501:CDS	nc_000913 & bop27	"constitutive cold shock family transcription antitermination protein; negative regulator of cspa transcription; rna melting protein; ssdna-binding protein" || "constitutive cold shock family transcription antitermination protein; negative regulator of cspa transcription; rna melting protein; ssdna-binding protein"	nc_000913 || bop27		
NC_000913:complement(657555..657938):CDS	nc_000913 & bop27	"fluoride efflux channel, dual topology membrane protein" || "fluoride efflux channel, dual topology membrane protein"	nc_000913 || bop27		
NC_000913:join(658031..658225,658225..658818):CDS	nc_000913 & bop27		nc_000913 || bop27		
NC_000913:658947..659150:CDS	nc_000913 & bop27	"tatabce protein translocation system subunit" || "tatabce protein translocation system subunit"	nc_000913 || bop27		
NC_000913:complement(659251..660216):CDS	nc_000913 & bop27	"lipoate synthase" || "lipoate synthase"	nc_000913 || bop27		
NC_000913:complement(660425..661378):CDS	nc_000913 & bop27	"lysr family putative transcriptional regulator" || "lysr family putative transcriptional regulator"	nc_000913 || bop27		
NC_000913:complement(661637..662278):CDS	nc_000913 & bop27	"octanoyltransferase; octanoyl-[acp]:protein n-octanoyltransferase" || "octanoyltransferase; octanoyl-[acp]:protein n-octanoyltransferase"	nc_000913 || bop27		
NC_000913:complement(662379..662642):CDS	nc_000913 & bop27	"upf0250 family protein" || "upf0250 family protein"	nc_000913 || bop27		
NC_000913:complement(662752..663963):CDS	nc_000913 & bop27	"d-alanyl-d-alanine carboxypeptidase (penicillin-binding protein 5)" || "d-alanyl-d-alanine carboxypeptidase (penicillin-binding protein 5)"	nc_000913 || bop27		
NC_000913:complement(664102..665190):CDS	nc_000913 & bop27	"septal ring protein, suppressor of prc, minor lipoprotein" || "septal ring protein, suppressor of prc, minor lipoprotein"	nc_000913 || bop27		
NC_000913:complement(665201..666313):CDS	nc_000913 & bop27	"cell wall shape-determining protein" || "cell wall shape-determining protein"	nc_000913 || bop27		
NC_000913:complement(666316..668217):CDS	nc_000913 & bop27	"penicillin-binding protein 2, transpeptidase involved in peptidoglycan synthesis" || "penicillin-binding protein 2, transpeptidase involved in peptidoglycan synthesis"	nc_000913 || bop27		
NC_000913:complement(668248..668715):CDS	nc_000913 & bop27	"23s rrna m(3)psi1915 pseudouridine methyltransferase, sam-dependent" || "23s rrna m(3)psi1915 pseudouridine methyltransferase, sam-dependent"	nc_000913 || bop27		
NC_000913:complement(668719..669036):CDS	nc_000913 & bop27	"ribosomal silencing factor" || "ribosomal silencing factor"	nc_000913 || bop27		
NC_000913:complement(669296..669907):CDS	nc_000913 & bop27	"putative alpha-ribazole-5'-p phosphatase" || "putative alpha-ribazole-5'-p phosphatase"	nc_000913 || bop27		
NC_000913:complement(669931..670572):CDS	nc_000913 & bop27	"nicotinic acid mononucleotide adenylyltransferase, nad(p)-dependent" || "nicotinic acid mononucleotide adenylyltransferase, nad(p)-dependent"	nc_000913 || bop27		
NC_000913:complement(670574..671605):CDS	nc_000913 & bop27	"dna polymerase iii, delta subunit" || "dna polymerase iii, delta subunit"	nc_000913 || bop27		
NC_000913:complement(671605..672186):CDS	nc_000913 & bop27	"lps assembly om complex lptde, lipoprotein component" || "lps assembly om complex lptde, lipoprotein component"	nc_000913 || bop27		
NC_000913:complement(672201..674783):CDS	nc_000913 & bop27	"leucyl-trna synthetase" || "leucyl-trna synthetase"	nc_000913 || bop27		
NC_000913:675018..675500:CDS	nc_000913 & bop27	"duf1451 family protein" || "duf1451 family protein"	nc_000913 || bop27		
NC_000913:complement(675570..676547):CDS	nc_000913 & bop27	"sel1 family tpr-like repeat protein" || "sel1 family tpr-like repeat protein"	nc_000913 || bop27		
NC_000913:676711..677418:CDS	nc_000913 & bop27	"uncharacterized protein" || "uncharacterized protein"	nc_000913 || bop27		
NC_000913:677415..678842:CDS	nc_000913 & bop27	"putative hscc co-chaperone, uncharacterized j domain-containing protein" || "putative hscc co-chaperone, uncharacterized j domain-containing protein"	nc_000913 || bop27		
NC_000913:complement(678852..679406):CDS	nc_000913 & bop27	"sel1 family tpr-like repeat protein" || "sel1 family tpr-like repeat protein"	nc_000913 || bop27		
NC_000913:679508..680215:CDS	nc_000913 & bop27	"duf1266 family protein" || "duf1266 family protein"	nc_000913 || bop27		
NC_000913:680212..681663:CDS	nc_000913 & bop27	"j domain-containing hscc co-chaperone; hsc56" || "j domain-containing hscc co-chaperone; hsc56"	nc_000913 || bop27		
NC_000913:complement(681723..683393):CDS	nc_000913 & bop27	"hsp70 family chaperone hsc62; rpod-binding transcription inhibitor" || "hsp70 family chaperone hsc62; rpod-binding transcription inhibitor"	nc_000913 || bop27		
NC_000913:complement(683477..684412):CDS	nc_000913 & bop27	"ribonucleoside hydrolase 1" || "ribonucleoside hydrolase 1"	nc_000913 || bop27		
NC_000913:complement(684530..685255):CDS	nc_000913 & bop27	"glutamate/aspartate abc transporter atpase" || "glutamate/aspartate abc transporter atpase"	nc_000913 || bop27		
NC_000913:complement(685255..685929):CDS	nc_000913 & bop27	"glutamate/aspartate abc transporter permease" || "glutamate/aspartate abc transporter permease"	nc_000913 || bop27		
NC_000913:complement(685929..686669):CDS	nc_000913 & bop27	"glutamate/aspartate abc transporter permease" || "glutamate/aspartate abc transporter permease"	nc_000913 || bop27		
NC_000913:complement(686839..687747):CDS	nc_000913 & bop27	"glutamate/aspartate periplasmic binding protein" || "glutamate/aspartate periplasmic binding protein"	nc_000913 || bop27		
NC_000913:complement(687997..689013):CDS	nc_000913 & bop27	"is5 transposase and trans-activator" || "is5 transposase and trans-activator"	nc_000913 || bop27		
NC_000913:complement(689343..690881):CDS	nc_000913 & bop27	"apolipoprotein n-acyltransferase" || "apolipoprotein n-acyltransferase"	nc_000913 || bop27		
NC_000913:complement(690906..691784):CDS	nc_000913 & bop27	"putative ion transport" || "putative ion transport"	nc_000913 || bop27		
NC_000913:complement(691874..692341):CDS	nc_000913 & bop27	"ssrna-specific endoribonuclease; 16s rrna 3' end maturation and quality control co-endoribonuclease working with rnase r; rrna transcription antitermination factor" || "ssrna-specific endoribonuclease; 16s rrna 3' end maturation and quality control co-endoribonuclease working with rnase r; rrna transcription antitermination factor"	nc_000913 || bop27		
NC_000913:complement(692338..693378):CDS	nc_000913 & bop27	"heat shock protein, putative ntpase; phoh-like protein" || "heat shock protein, putative ntpase; phoh-like protein"	nc_000913 || bop27		
NC_000913:complement(693531..694955):CDS	nc_000913 & bop27	"trna-i(6)a37 methylthiotransferase" || "trna-i(6)a37 methylthiotransferase"	nc_000913 || bop27		
NC_000913:695101..696276:CDS	nc_000913 & bop27	"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol oxygenase" || "2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol oxygenase"	nc_000913 || bop27		
NC_000913:complement(696430..696504):tRNA	nc_000913 & bop27	"trna-gln" || "trna-gln"	nc_000913 || bop27		
NC_000913:complement(696542..696616):tRNA	nc_000913 & bop27	"trna-gln" || "trna-gln"	nc_000913 || bop27		
NC_000913:complement(696664..696740):tRNA	nc_000913 & bop27	"trna-met" || "trna-met"	nc_000913 || bop27		
NC_000913:complement(696756..696830):tRNA	nc_000913 & bop27	"trna-gln" || "trna-gln"	nc_000913 || bop27		
NC_000913:complement(696865..696939):tRNA	nc_000913 & bop27	"trna-gln" || "trna-gln"	nc_000913 || bop27		
NC_000913:complement(696963..697047):tRNA	nc_000913 & bop27	"trna-leu" || "trna-leu"	nc_000913 || bop27		
NC_000913:complement(697057..697133):tRNA	nc_000913 & bop27	"trna-met" || "trna-met"	nc_000913 || bop27		
NC_000913:complement(697513..699177):CDS	nc_000913 & bop27	"asparagine synthetase b" || "asparagine synthetase b"	nc_000913 || bop27		
NC_000913:complement(699574..700326):CDS	nc_000913 & bop27	"ump phosphatase" || "ump phosphatase"	nc_000913 || bop27		
NC_000913:complement(700374..701594):CDS	nc_000913 & bop27	"n-acetylglucosamine-inducible nag divergent operon transcriptional repressor" || "n-acetylglucosamine-inducible nag divergent operon transcriptional repressor"	nc_000913 || bop27		
NC_000913:complement(701603..702751):CDS	nc_000913 & bop27	"n-acetylglucosamine-6-phosphate deacetylase" || "n-acetylglucosamine-6-phosphate deacetylase"	nc_000913 || bop27		
NC_000913:complement(702811..703611):CDS	nc_000913 & bop27	"glucosamine-6-phosphate deaminase" || "glucosamine-6-phosphate deaminase"	nc_000913 || bop27		
NC_000913:703944..705890:CDS	nc_000913 & bop27	"n-acetyl glucosamine specific pts enzyme iic, iib, and iia components" || "n-acetyl glucosamine specific pts enzyme iic, iib, and iia components"	nc_000913 || bop27		
NC_000913:706093..707757:CDS	nc_000913 & bop27	"glutamyl-trna synthetase" || "glutamyl-trna synthetase"	nc_000913 || bop27		
NC_000913:708334..709740:CDS	nc_000913 & bop27	"chitoporin, uptake of chitosugars" || "chitoporin, uptake of chitosugars"	nc_000913 || bop27		
NC_000913:709790..710116:CDS	nc_000913 & bop27	"chitosugar-induced verified lipoprotein" || "chitosugar-induced verified lipoprotein"	nc_000913 || bop27		
NC_000913:complement(710200..710646):CDS	nc_000913 & bop27	"ferric iron uptake regulon transcriptional repressor; autorepressor" || "ferric iron uptake regulon transcriptional repressor; autorepressor"	nc_000913 || bop27		
NC_000913:complement(710639..710725):CDS	nc_000913 & bop27	"ryhb-regulated fur leader peptide" || "ryhb-regulated fur leader peptide"	nc_000913 || bop27		
NC_000913:complement(710935..711465):CDS	nc_000913 & bop27	"flavodoxin 1" || "flavodoxin 1"	nc_000913 || bop27		
NC_000913:complement(711605..711898):CDS	nc_000913 & bop27	"lexa-regulated protein, copb family" || "lexa-regulated protein, copb family"	nc_000913 || bop27		
NC_000913:complement(712038..712802):CDS	nc_000913 & bop27	"acyl-coa esterase" || "acyl-coa esterase"	nc_000913 || bop27		
NC_000913:712987..713532:CDS	nc_000913 & bop27	"negative modulator of initiation of replication" || "negative modulator of initiation of replication"	nc_000913 || bop27		
NC_000913:713558..715198:CDS	nc_000913 & bop27	"phosphoglucomutase" || "phosphoglucomutase"	nc_000913 || bop27		
NC_000913:715412..715906:CDS	nc_000913 & bop27	"lipoprotein" || "lipoprotein"	nc_000913 || bop27		
NC_000913:complement(715947..716597):CDS	nc_000913 & bop27		nc_000913 || bop27		
NC_000913:complement(716721..716870):CDS	nc_000913 & bop27		nc_000913 || bop27		
NC_000913:complement(716946..718265):CDS	nc_000913 & bop27	"putrescine/proton symporter: putrescine/ornithine antiporter" || "putrescine/proton symporter: putrescine/ornithine antiporter"	nc_000913 || bop27		
NC_000913:complement(718262..720460):CDS	nc_000913 & bop27	"ornithine decarboxylase isozyme, inducible" || "ornithine decarboxylase isozyme, inducible"	nc_000913 || bop27		
NC_000913:720583..720840:CDS	nc_000913 & bop27	"uncharacterized protein" || "uncharacterized protein"	nc_000913 || bop27		
NC_000913:complement(721056..721733):CDS	nc_000913 & bop27	"response regulator in two-component regulatory system with kdpd" || "response regulator in two-component regulatory system with kdpd"	nc_000913 || bop27		
NC_000913:complement(721730..724414):CDS	nc_000913 & bop27	"fused sensory histidine kinase in two-component regulatory system with kdpe: signal sensing protein" || "fused sensory histidine kinase in two-component regulatory system with kdpe: signal sensing protein"	nc_000913 || bop27		
NC_000913:complement(724407..724979):CDS	nc_000913 & bop27	"potassium translocating atpase, subunit c" || "potassium translocating atpase, subunit c"	nc_000913 || bop27		
